gene_symbol,Spearman_rho,p,p_fdr,p_spin,p_spin_fdr
SRPK2,-0.182670192219883,0.13596506689643,0.58055147985064,0.0655,0.270264406779661
PLEKHG3,0.194580975913217,0.111824315388064,0.524924481883816,0.066,0.270264406779661
OTUD6B,0.179558881735887,0.142875556410494,0.595079566623752,0.0655,0.270264406779661
BEST1,0.189484534813665,0.121714380676134,0.545796901712867,0.0655,0.270264406779661
ABHD6,0.179978813212255,0.141927776321843,0.595079566623752,0.066,0.270264406779661
SFTPC,0.184426269302874,0.13217765318555,0.578516684957045,0.0645,0.270264406779661
NPC1,0.192214089410054,0.116337507117869,0.535035545269572,0.066,0.270264406779661
PYROXD1,0.18862558406655,0.123445086004182,0.548241411371516,0.0665,0.271391891891892
SEC14L5,0.163658749017061,0.182349676368376,0.674972244970673,0.0675,0.274545454545455
QDPR,0.175531357121635,0.152207958227312,0.614940513506999,0.069,0.275089108910891
