gene_symbol,Spearman_rho,p,p_fdr,p_spin,p_spin_fdr
RNF182,-0.16247530576548,0.185575711778359,0.649514991224257,0.0825,0.298983870967742
MTSS1L,0.199314748919542,0.103204018131105,0.593996459910136,0.0835,0.298983870967742
PON3,-0.155450997433514,0.205575024124766,0.660578057457558,0.082,0.298983870967742
BHMT2,-0.154420256536975,0.208633742453355,0.660578057457558,0.0825,0.298983870967742
CASC2,0.182078470594092,0.137259528818921,0.620061941234313,0.0825,0.298983870967742
LRP1,0.18028421792234,0.141241450847198,0.620966368815701,0.084,0.299394495412844
PLIN5,-0.165987459931463,0.176120685894448,0.645554672855894,0.0855,0.300046875
ITGA7,0.182975596929968,0.135300571305964,0.620061941234313,0.0865,0.300046875
OXTR,-0.159879365729753,0.192796183082199,0.657129192351275,0.0865,0.300046875
KIAA0319,-0.152530564893321,0.214324806506138,0.660578057457558,0.086,0.300046875
SSPN,-0.180799588370609,0.140088932254188,0.620966368815701,0.0855,0.300046875
KATNAL2,0.148102196597082,0.228087595032736,0.660578057457558,0.086,0.300046875
MUT,-0.157951498497339,0.198287442698302,0.658583002928038,0.088,0.302548672566372
DMGDH,-0.144170110954731,0.240813575778429,0.665071850301394,0.088,0.302548672566372
RPS6KA2,0.171771061628707,0.161323509979261,0.63984634737572,0.0885,0.30292731277533
BMPR1B,-0.164422260792275,0.180290043770565,0.645554672855894,0.094,0.3030622406639
RHOB,0.169671404246869,0.166585491366838,0.63984634737572,0.092,0.3030622406639
TSC22D4,0.15415302741565,0.209431976758276,0.660578057457558,0.094,0.3030622406639
PIK3C2A,0.138138367930543,0.261269817009978,0.66627382775088,0.092,0.3030622406639
SLC2A12,-0.149724659119411,0.222975529888635,0.660578057457558,0.0925,0.3030622406639
IQCH-AS1,0.172553661198301,0.159393936243748,0.63984634737572,0.089,0.3030622406639
CRYZ,-0.152759618425885,0.213629214452408,0.660578057457558,0.092,0.3030622406639
ALDOC,0.150640873249667,0.220124374184213,0.660578057457558,0.0895,0.3030622406639
GNA14,0.128880787656076,0.294891844714792,0.67655706069131,0.094,0.3030622406639
FAM167A,-0.172992680469049,0.15831898911996,0.63984634737572,0.09,0.3030622406639
WWC1,-0.169442350714305,0.167167063728792,0.63984634737572,0.0935,0.3030622406639
FBXO2,-0.158982239393877,0.195337781930823,0.657129192351275,0.0905,0.3030622406639
SLC2A10,-0.155011978162766,0.206873895894991,0.660578057457558,0.0915,0.3030622406639
PLXNB1,0.164746753296741,0.179419832180614,0.645554672855894,0.0925,0.3030622406639
ERBB4,-0.168354346434626,0.16994989765622,0.644151563311625,0.1005,0.303979007633588
METTL7A,-0.159287644103963,0.194469876207281,0.657129192351275,0.101,0.303979007633588
MT2A,-0.142604911815543,0.246012680733637,0.666034330766675,0.0995,0.303979007633588
ADHFE1,-0.149514693381227,0.223632539934662,0.660578057457558,0.102,0.303979007633588
NKAIN4,-0.139627215892209,0.256114688096403,0.66627382775088,0.101,0.303979007633588
LINC00839,-0.168697926733472,0.169067467263804,0.643948147372431,0.0955,0.303979007633588
RALGAPA2,0.128861699861696,0.294963968600667,0.67655706069131,0.0965,0.303979007633588
UBAC1,0.176294868896848,0.150404828211385,0.634350105700129,0.095,0.303979007633588
FKBP9,0.146097978187146,0.23451438486531,0.665028018395422,0.1025,0.303979007633588
SRPX,0.15136620943612,0.217885406144028,0.660578057457558,0.101,0.303979007633588
GPAM,-0.162837973858706,0.184582736768363,0.648962834701438,0.1025,0.303979007633588
PBXIP1,-0.162150813261014,0.186467429476418,0.649709384319178,0.098,0.303979007633588
SLC44A3,-0.165911108753942,0.176322425239722,0.645554672855894,0.1005,0.303979007633588
CA12,0.138062016753021,0.26153605851225,0.66627382775088,0.097,0.303979007633588
TTPA,-0.176714800373216,0.149419914200629,0.634350105700129,0.1015,0.303979007633588
ACKR3,-0.14186048783471,0.248512208562872,0.66627382775088,0.0955,0.303979007633588
MROH7,0.157550654815351,0.199443084514509,0.658583002928038,0.099,0.303979007633588
HS2ST1,-0.170129511311998,0.165426807482406,0.63984634737572,0.096,0.303979007633588
MYOM1,-0.163811451372104,0.18193639210909,0.647150118276157,0.099,0.303979007633588
PPP1R3G,-0.129567948253769,0.292303073990189,0.67655706069131,0.1,0.303979007633588
CARMIL1,-0.157646093787253,0.199167496618091,0.658583002928038,0.0995,0.303979007633588
NEK6,-0.135160672007209,0.271789142908154,0.672548293119859,0.1035,0.304619318181818
AMT,0.152358774743898,0.214847546692887,0.660578057457558,0.1035,0.304619318181818
EYA2,-0.1646894899136,0.179573176816159,0.645554672855894,0.104,0.304935849056604
C5,-0.149228376465522,0.224530641082524,0.660578057457558,0.1045,0.30525
LETM1,-0.161100984570095,0.18937358479624,0.656889622261958,0.1055,0.307016853932584
PREX2,0.135427901128534,0.270833693228707,0.672548293119859,0.1075,0.307086397058824
TOB1,0.135924183782423,0.269065259984188,0.672548293119859,0.1065,0.307086397058824
BBOX1,-0.153313164462915,0.211954775046147,0.660578057457558,0.1075,0.307086397058824
GDPD2,-0.152778706220266,0.213571320373527,0.660578057457558,0.1075,0.307086397058824
ERBB2,-0.143616564917701,0.24264357089233,0.665071850301394,0.106,0.307086397058824
ECHDC2,0.142967579908769,0.244801221603859,0.665071850301394,0.108,0.307384615384615
MOXD1,-0.156138158031206,0.20355364922367,0.660578057457558,0.1085,0.307680656934307
