gene_symbol,Spearman_rho,p,p_fdr,p_spin,p_spin_fdr
TRIM2,0.243331202760613,0.0455518286038528,0.220197353785684,0.0175,0.0932142857142857
TJAP1,0.261388256244418,0.0313119660661679,0.200606645667967,0.0175,0.0932142857142857
ENPP2,0.27488332687132,0.0232917508380608,0.194620998559687,0.0195,0.0936717791411043
SLC22A15,0.242911271284246,0.0459377686737299,0.220197353785684,0.0195,0.0936717791411043
ZFYVE16,0.248255853710742,0.0412217661560147,0.212915328275436,0.019,0.0936717791411043
BRCA1,0.237509425474608,0.0511467007535218,0.228844952514329,0.018,0.0936717791411043
CA2,0.252130675969951,0.0380593078230867,0.202724068200523,0.019,0.0936717791411043
BNIP3L,0.246537952216511,0.0426918346605919,0.212915328275436,0.019,0.0936717791411043
RASSF2,0.269920500332431,0.026010855885292,0.194620998559687,0.0185,0.0936717791411043
NDUFS7,0.267839930744974,0.0272280593459922,0.197403430258443,0.0195,0.0936717791411043
LDLRAD4,0.233997271308625,0.054785612878812,0.238317416022832,0.0195,0.0936717791411043
OMG,0.24707241045916,0.0422299097420653,0.212915328275436,0.0195,0.0936717791411043
AMPD3,0.241594213472002,0.0471657076632416,0.220197353785684,0.0195,0.0936717791411043
PIEZO2,0.241918705976468,0.0468606957657611,0.220197353785684,0.0195,0.0936717791411043
RTKN,0.253295031427152,0.0371493788274013,0.200606645667967,0.0185,0.0936717791411043
FEZ1,0.226533943705911,0.0632197498102577,0.251456882339235,0.019,0.0936717791411043
NKX6-2,0.264747708055358,0.029125619486834,0.197657529095739,0.0195,0.0936717791411043
KCTD4,-0.223155404100591,0.067367954733964,0.25392287757487,0.0185,0.0936717791411043
CEP97,0.222315541147855,0.068432394009053,0.25494110170611,0.02,0.0954878048780488
NACAD,0.236230543251125,0.0524481454948146,0.22976759493596,0.0205,0.0966957831325301
MBNL2,0.238578341959908,0.0500793022606644,0.226659500983238,0.0205,0.0966957831325301
OSBPL1A,0.226323977967727,0.063471389295158,0.251456882339235,0.021,0.0967235294117647
RBPJ,0.244171065713348,0.0447879554799593,0.220197353785684,0.021,0.0967235294117647
LRRC8D,0.254402123501212,0.0363010548298599,0.200606645667967,0.021,0.0967235294117647
GNAZ,-0.208171485512021,0.088471230118694,0.292003764308369,0.021,0.0967235294117647
CNDP1,0.242434076424737,0.0463795991085691,0.220197353785684,0.0215,0.0973092485549133
PXK,0.255929147051639,0.0351574756802291,0.200606645667967,0.0215,0.0973092485549133
ZDHHC20,0.224415198529693,0.0657962963505369,0.253388764296813,0.0215,0.0973092485549133
GOLGA4,0.259594003572665,0.0325349661781294,0.200606645667967,0.022,0.097875
GALNT5,0.262705314056661,0.0304389611979548,0.200149383720675,0.022,0.097875
FOLH1,0.265473044241811,0.0286708138266426,0.197657529095739,0.022,0.097875
MAG,0.232336633197536,0.0565781867268767,0.242602856230076,0.0225,0.0995338983050847
AKAP9,0.225484115014992,0.0644860440555905,0.252462862477637,0.023,0.100608938547486
