gene_symbol,Spearman_rho,p,p_fdr,p_spin,p_spin_fdr
CACNG2,0.321276555660233,0.00755312651911509,0.181060489102594,0.0055,0.15017978042086
CACUL1,-0.2747418454238,0.023365789379134,0.233702741755599,0.0105,0.15017978042086
CAMKK2,0.281365120424638,0.0201066685287316,0.227050675118511,0.0095,0.15017978042086
CAMLG,-0.190567082444853,0.119559625802645,0.400442403521579,0.007,0.15017978042086
CAND2,-0.381477735350845,0.00132856837433089,0.118268131934144,0.0025,0.15017978042086
CAPS2,0.357427803071146,0.00276881717967914,0.14455588611216,0.007,0.15017978042086
CASC1,0.32307075695729,0.0072056014766847,0.179043785362573,0.007,0.15017978042086
CASP3,0.343074192694691,0.00418211647392886,0.160919835757153,0.006,0.15017978042086
CASP5,-0.348399534842338,0.00359666032309415,0.158720954166325,0.0015,0.15017978042086
CASP8AP2,0.42119829810803,0.000347773610319407,0.0783082106448045,0.0015,0.15017978042086
CCDC141,-0.372163158404422,0.00177732382976712,0.127453685462153,0.003,0.15017978042086
CCDC40,-0.36380294385005,0.00229136925953654,0.137650639748751,0.0055,0.15017978042086
CCDC51,0.308793495572199,0.010403730541698,0.191719453830413,0.0025,0.15017978042086
CCDC86,-0.306083106378773,0.0111336915274037,0.193699404560432,0.004,0.15017978042086
CCIN,-0.313603482028139,0.00921034868900367,0.188335013702636,0.006,0.15017978042086
CCL19,-0.274054704501523,0.0237282214760629,0.234774231857779,0.004,0.15017978042086
CCND1,0.335133897592822,0.00521203483094725,0.166625236221265,0.001,0.15017978042086
CCND3,-0.263652154428161,0.02982405273077,0.250097360644995,0.0045,0.15017978042086
CCNT2,0.275352637354713,0.0230475794833765,0.23225347353538,0.008,0.15017978042086
CCNY,-0.413200741262638,0.000461676378459952,0.0880169124934686,0.001,0.15017978042086
CCR7,-0.299154435412478,0.0132049816259984,0.202872637508069,0.005,0.15017978042086
CD24,-0.284399992831361,0.0187479535063965,0.221867340776303,0.007,0.15017978042086
CD300LB,-0.334866676123047,0.00525028463072056,0.167360616295906,0.0085,0.15017978042086
CDC42EP3,0.336851749898515,0.00497196358270352,0.164583295008267,0.0105,0.15017978042086
CDKN1A,-0.249985684973983,0.0397840706129909,0.27242416815282,0.0085,0.15017978042086
CDKN2D,-0.313298086062682,0.00928240406183529,0.188335013702636,0.006,0.15017978042086
CELA2B,-0.347960528141995,0.00364200828205162,0.158720954166325,0.0035,0.15017978042086
CELF3,-0.375866084485582,0.00158476778642473,0.122064929143071,0.0025,0.15017978042086
CELF5,-0.352713252854411,0.00317705497204067,0.151213705505545,0.003,0.15017978042086
CELF6,-0.310492260630051,0.00996774186905236,0.191719453830413,0.009,0.15017978042086
CEP170B,-0.310015079434025,0.0100885747292498,0.191719453830413,0.009,0.15017978042086
CEP63,0.298295509259632,0.0134835974100516,0.203543252417959,0.0095,0.15017978042086
CES4A,-0.184726384605498,0.131538449926622,0.414545551495966,0.008,0.15017978042086
CFAP70,-0.296463133466893,0.0140949837559157,0.205739384739711,0.0055,0.15017978042086
CHAD,-0.303220019202618,0.0119526506316371,0.197439183213581,0.0035,0.15017978042086
CHCHD10,0.303143670211254,0.0119751854307779,0.197439183213581,0.005,0.15017978042086
CHD3,-0.193411082373167,0.114037908376311,0.393023505654072,0.007,0.15017978042086
CHGA,0.295050677126657,0.0145824344815489,0.207242907500049,0.01,0.15017978042086
CHIC2,0.30900345529845,0.0103489617247603,0.191719453830413,0.006,0.15017978042086
CHST5,-0.200969632518215,0.100315364270994,0.371916848908005,0.009,0.15017978042086
CIDEC,0.292683858394369,0.0154318120200906,0.212159304513466,0.007,0.15017978042086
CIDECP,0.311942891465969,0.00960811065623132,0.1894118460137,0.006,0.15017978042086
CKMT2,0.429443989175356,0.000257756012025814,0.0734859952804878,0.0065,0.15017978042086
CLK2,0.420969251133938,0.000350641255365977,0.0783082106448045,0.005,0.15017978042086
CLK4,0.312152851192221,0.00955700650853178,0.1894118460137,0.009,0.15017978042086
CLN6,0.278349335265755,0.0215391216737031,0.229843746843004,0.0105,0.15017978042086
CLSTN2,-0.305625012430588,0.011261357998129,0.194472715534428,0.0045,0.15017978042086
CNPPD1,0.259166651185519,0.0328320799056814,0.256663727563728,0.0045,0.15017978042086
CNPY2,-0.307972743915035,0.0106202515807398,0.19199170254387,0.005,0.15017978042086
COG2,0.347826917407107,0.00365591029143351,0.158720954166325,0.0065,0.15017978042086
COL21A1,-0.254280315738215,0.0363935946464534,0.26674650428816,0.007,0.15017978042086
COQ3,0.332251723168826,0.00563785916177084,0.16969441426292,0.004,0.15017978042086
COTL1,0.393025520294669,0.000915172913791635,0.111076854821451,0.005,0.15017978042086
CPE,-0.334523105661909,0.00529982683387959,0.167360616295906,0.0055,0.15017978042086
CPLX3,-0.268691187858193,0.0267243621967818,0.243320881899994,0.0075,0.15017978042086
CPZ,-0.441678915041457,0.000162917556738318,0.0699028294616905,0.001,0.15017978042086
CRELD1,0.233895135043994,0.0548945116288801,0.305071418519119,0.0045,0.15017978042086
CRLF3,-0.357294192336259,0.00277970915994692,0.14455588611216,0.0055,0.15017978042086
CRYBB2P1,0.388101010351683,0.00107460908210818,0.114617076369246,0.0055,0.15017978042086
CRYZ,-0.290622435627538,0.0162059167779684,0.214337645507597,0.002,0.15017978042086
CSDC2,0.37823290321787,0.00147173585440404,0.122064929143071,0.009,0.15017978042086
CSPG4,-0.285468878710459,0.018288476844689,0.221181562619788,0.007,0.15017978042086
CSTF2,0.289209979287301,0.016755367930924,0.215231443602412,0.0075,0.15017978042086
CSTF2T,0.207039377331663,0.0902564317413631,0.361326196520545,0.009,0.15017978042086
CTGF,-0.226775591599289,0.0629311376307662,0.318073868277326,0.0095,0.15017978042086
CTNND2,-0.341890783328547,0.00432315113105914,0.161390819099776,0.0055,0.15017978042086
CTRC,-0.294649844921995,0.0147233826331482,0.207922891331531,0.0045,0.15017978042086
CTSL,0.421312821595077,0.000346347838254001,0.0783082106448045,0.0015,0.15017978042086
CUEDC1,-0.16735698907016,0.172530549485532,0.463431285241808,0.0105,0.15017978042086
CWF19L2,0.377164017338772,0.00152185161309577,0.122064929143071,0.004,0.15017978042086
CXCL16,-0.345555534914025,0.00389956607524155,0.159169494658619,0.004,0.15017978042086
CXXC1,0.314863240385647,0.00891825040007711,0.187486275424171,0.004,0.15017978042086
CXorf38,-0.340497414236151,0.00449459545746428,0.161778678378738,0.003,0.15017978042086
CXorf67,-0.336164608976237,0.00506679392839901,0.164679338920439,0.0005,0.15017978042086
CYB5R4,0.382947453434604,0.00126795424119763,0.118268131934144,0.0025,0.15017978042086
CYC1,0.297913764302811,0.0136090465444575,0.203972416268553,0.007,0.15017978042086
CYP11B1,-0.299116260916796,0.0132172581145555,0.202872637508069,0.0095,0.15017978042086
D2HGDH,-0.287663912212178,0.0173750362098864,0.216357826040552,0.007,0.15017978042086
DAB1,-0.277986677556775,0.0217170867891379,0.230640772944696,0.0045,0.15017978042086
DBF4B,-0.314462408180985,0.00901030137086939,0.187560640919842,0.0045,0.15017978042086
DBN1,-0.393120956533874,0.000912306703430441,0.111076854821451,0.0015,0.15017978042086
DCAF5,-0.308984368050609,0.0103539303285642,0.191719453830413,0.0095,0.15017978042086
DCLRE1A,0.362714970723112,0.00236722999426632,0.137650639748751,0.0055,0.15017978042086
DCT,-0.416770056608911,0.000407193349081811,0.0811236741718654,0.002,0.15017978042086
DCTN5,-0.289668073235486,0.0165754427299905,0.214666364106301,0.001,0.15017978042086
DDHD1,0.3943425403957,0.000876330099909054,0.11103915538292,0.005,0.15017978042086
DDIT3,0.344009467838901,0.00407355423007305,0.160549946958355,0.001,0.15017978042086
