gene_symbol,Spearman_rho,p,p_fdr,p_spin,p_spin_fdr
SLC9A3R2,0.257857014284054,0.0337567656522192,0.310342172155427,0.0225,0.156012396694215
CMTM8,-0.212256273509415,0.0822601612742948,0.387419425120733,0.0225,0.156012396694215
NKD1,0.257475258396447,0.0340303692947548,0.310342172155427,0.023,0.156886178861789
MX2,0.214718598984479,0.0786863033932083,0.37724462026801,0.023,0.156886178861789
FHL2,-0.209603070090547,0.0862537373524085,0.397620250761927,0.0235,0.157732
MVP,0.247206025019823,0.0421150762841058,0.329049755781983,0.0235,0.157732
CCNL1,0.232069404076211,0.056871052380195,0.350844212845468,0.0245,0.161854330708661
EVA1C,0.22979795654495,0.0594104797220497,0.352953115424176,0.0245,0.161854330708661
HLA-F,0.260128461815315,0.032166557602178,0.310191325266483,0.025,0.162596899224806
ADM,0.233978183514245,0.0548059511000501,0.350844212845468,0.025,0.162596899224806
FLT1,0.229893395516852,0.059301961949957,0.352953115424176,0.0255,0.162791044776119
IFI44L,0.241880530387707,0.0468964951430149,0.336291960897346,0.026,0.162791044776119
SOX13,0.220941219952471,0.0702033009693789,0.36542337288699,0.0255,0.162791044776119
SLC19A3,0.205823686803239,0.0922048395521045,0.411616221588631,0.026,0.162791044776119
CDA,0.238444727399245,0.0502117209247664,0.34301810634269,0.026,0.162791044776119
PTH1R,0.244915489694182,0.044119740218777,0.333481640032017,0.028,0.16427972027972
ANP32B,0.21977686449527,0.0717322352674754,0.36542337288699,0.028,0.16427972027972
ITGB1,0.232164843048112,0.0567663163614695,0.350844212845468,0.0275,0.16427972027972
SNAI2,-0.217734470496573,0.074478422841091,0.36542337288699,0.027,0.16427972027972
BTG2,0.247396902963626,0.041951476385018,0.329049755781983,0.028,0.16427972027972
PSME2,-0.206472671812171,0.0911606336600357,0.411203073337473,0.027,0.16427972027972
ERG,0.197367793892747,0.106684756242871,0.42827038510894,0.027,0.16427972027972
LRRC70,0.241899618182087,0.0468785926452493,0.336291960897346,0.028,0.16427972027972
BACE2,0.246576127805271,0.0426587021834024,0.329049755781983,0.0275,0.16427972027972
ARL15,-0.21590204223606,0.0770131261391258,0.373491403645818,0.029,0.165517006802721
