gene_symbol,Spearman_rho,p,p_fdr,p_spin,p_spin_fdr
ANKRD44,0.270932153434589,0.0254358132065629,0.699566070858391,0.004,0.306571428571429
MAML3,0.339285545110598,0.00464857224433658,0.699566070858391,0.0035,0.306571428571429
UBE2E2,-0.299506581621963,0.0130921990888031,0.699566070858391,0.0045,0.306571428571429
ATM,0.340049056885811,0.00455102825167604,0.699566070858391,0.0035,0.306571428571429
TCF12,0.289695455310466,0.0165647406018898,0.699566070858391,0.0035,0.306571428571429
DAGLB,-0.318937956301152,0.00802808291385594,0.699566070858391,0.005,0.306571428571429
SRGN,0.316971913479977,0.00844738397670789,0.699566070858391,0.003,0.306571428571429
DDX39A,0.426993960288274,0.000281973742456671,0.302557825656008,0.001,0.306571428571429
S100A11,0.31046297559628,0.00997512104729868,0.699566070858391,0.006,0.306571428571429
HLA-DPB1,0.31046297559628,0.00997512104729868,0.699566070858391,0.0055,0.306571428571429
INHBA,0.322946393121024,0.00722922951850716,0.699566070858391,0.0025,0.306571428571429
IRAK2,0.319644204693225,0.00788196799689634,0.699566070858391,0.005,0.306571428571429
SLC15A4,0.32159115972002,0.00749114875993151,0.699566070858391,0.0045,0.306571428571429
AKAP13,-0.29103160091709,0.0160496688984241,0.699566070858391,0.006,0.306571428571429
USP15,0.312104525912989,0.00956874784477351,0.699566070858391,0.0045,0.306571428571429
COTL1,0.309642200437925,0.0101838809514186,0.699566070858391,0.0055,0.306571428571429
LPL,-0.295230915680766,0.0145194353724327,0.699566070858391,0.0055,0.306571428571429
MYO7A,-0.278510007803585,0.0214606730934437,0.699566070858391,0.0035,0.306571428571429
TNFRSF12A,0.316532894209229,0.00854358584837588,0.699566070858391,0.0045,0.306571428571429
POPDC2,0.336116971243461,0.00507342709295674,0.699566070858391,0.0045,0.306571428571429
TNF,0.266809189848435,0.0278486497624657,0.699566070858391,0.006,0.306571428571429
DIAPH2,-0.287271305424163,0.017535484569153,0.699566070858391,0.0095,0.3335
NEAT1,0.281182299016833,0.0201911319262319,0.699566070858391,0.011,0.3335
RNF213,0.290229913553116,0.0163570347294182,0.699566070858391,0.0075,0.3335
TNFRSF11A,-0.253008714511447,0.0373714368628098,0.832396243017453,0.007,0.3335
TSR1,-0.239437292707023,0.0492348530379304,0.916276431831276,0.009,0.3335
CD53,-0.295708110540274,0.014353771491334,0.699566070858391,0.009,0.3335
SPP1,0.29712060732442,0.0138729180714716,0.699566070858391,0.0115,0.3335
MAN1A1,-0.27207742109741,0.0247978275049679,0.699566070858391,0.011,0.3335
RNF149,-0.271962894331128,0.0248610106473462,0.699566070858391,0.009,0.3335
EGR3,-0.280686016362944,0.0204219407325061,0.699566070858391,0.0095,0.3335
MDM2,0.251214461839695,0.0387882685469456,0.832396243017453,0.0105,0.3335
TXLNB,-0.268527091342666,0.0268208432870598,0.699566070858391,0.008,0.3335
SPRED1,-0.296719763642433,0.0140079433974174,0.699566070858391,0.008,0.3335
MYO9B,0.267210033530422,0.0276059077821629,0.699566070858391,0.0105,0.3335
MFSD1,0.278147339710359,0.0216380922295314,0.699566070858391,0.0115,0.3335
ANXA5,0.290783459590146,0.0161442714277959,0.699566070858391,0.0115,0.3335
LDLRAD4,0.233997271308625,0.054785612878812,0.954850449665856,0.0155,0.346489583333333
ZSWIM6,0.257589785162729,0.0339480944191527,0.80947345137224,0.0145,0.346489583333333
HLA-E,0.272153772274931,0.0247557809405189,0.699566070858391,0.0155,0.346489583333333
NKX3-1,0.229664341984287,0.0595626750016115,0.998605473073892,0.0135,0.346489583333333
SERPINF1,-0.24039168242604,0.0483103039717804,0.916276431831276,0.0145,0.346489583333333
SCAMP2,0.268107159866298,0.0270690823944133,0.699566070858391,0.0145,0.346489583333333
SLC50A1,0.252531519651938,0.0377439859055576,0.832396243017453,0.0125,0.346489583333333
SYNE4,0.238349288427344,0.0503064811229108,0.916276431831276,0.015,0.346489583333333
HCLS1,0.267973545305636,0.0271484727490547,0.699566070858391,0.014,0.346489583333333
IL6R,0.269710534594247,0.02613157026881,0.699566070858391,0.0135,0.346489583333333
OTUD1,-0.24930568240166,0.0403441947519593,0.848810215075535,0.0155,0.346489583333333
ZNF700,0.260242988581597,0.0320880690176015,0.782511319451965,0.0165,0.361105769230769
CREB3,-0.244476470423434,0.0445128139123736,0.890295883875938,0.0175,0.361105769230769
ARRB2,-0.219261494047001,0.0724174316874429,1.06443704384419,0.0175,0.361105769230769
DEF6,0.279731626643927,0.0208721271836544,0.699566070858391,0.0175,0.361105769230769
RNPEP,0.277307476757624,0.0220537522240256,0.699566070858391,0.0185,0.374537735849057
CCL2,0.269748710183008,0.0261095870772817,0.699566070858391,0.019,0.377537037037037
SMAP2,-0.255910059257259,0.0351715827644037,0.820415397960981,0.02,0.390181818181818
PDPN,0.238272937249822,0.0503823946673302,0.916276431831276,0.0205,0.392794642857143
MRC1,-0.221017571129992,0.0701039628938193,1.06321483904854,0.021,0.395315789473684
RHOG,0.235791523980378,0.0529010984956437,0.946047978097096,0.0215,0.39775
CD83,-0.233634603215399,0.0551730921521743,0.954850449665856,0.022,0.400101694915254
NAV3,-0.200135524077897,0.101763355083755,1.07723255981282,0.0235,0.413368852459016
ABL2,0.221494765989501,0.0694856506038487,1.06321483904854,0.0235,0.413368852459016
SKAP2,-0.196146175052405,0.108914727001587,1.08208798215466,0.024,0.415354838709677
PARP4,0.267801755156213,0.0272508344701974,0.699566070858391,0.0245,0.417277777777778
DOCK4,-0.240582560369844,0.0481271148079776,0.916276431831276,0.0295,0.424209302325581
PICALM,0.216780080777556,0.0757901408365687,1.07723255981282,0.0285,0.424209302325581
DIP2B,0.206377232840269,0.0913136081053781,1.07723255981282,0.0305,0.424209302325581
B2M,0.26650378513835,0.0280348006028992,0.699566070858391,0.0255,0.424209302325581
P2RX4,0.244151977918968,0.0448051982565709,0.890295883875938,0.0335,0.424209302325581
PLIN2,0.209908474800632,0.0857863982669712,1.07723255981282,0.033,0.424209302325581
JDP2,0.18475076180734,0.131486632906279,1.11405134509112,0.032,0.424209302325581
RPA2,-0.209908474800632,0.0857863982669712,1.07723255981282,0.028,0.424209302325581
CD37,0.252092500381191,0.0380894522918758,0.832396243017453,0.0315,0.424209302325581
ARID5A,-0.221418414811979,0.0695842855080287,1.06321483904854,0.031,0.424209302325581
MCM9,0.1980931300792,0.105377538088209,1.07930927806361,0.034,0.424209302325581
TBC1D14,-0.220025005822214,0.0714041818342314,1.06412065427959,0.0295,0.424209302325581
CTSS,0.232527511141339,0.0563697487421756,0.96007524445007,0.0335,0.424209302325581
RUNX2,0.226839348415997,0.0628551673668478,1.02187264522163,0.034,0.424209302325581
DGKA,-0.211034654669073,0.0840803416205917,1.07723255981282,0.0305,0.424209302325581
TLN2,-0.20145258189014,0.099484342289583,1.07723255981282,0.033,0.424209302325581
PAG1,0.209125875231038,0.0869879744426776,1.07723255981282,0.033,0.424209302325581
SLC1A5,0.24426650468525,0.0447018235986693,0.890295883875938,0.027,0.424209302325581
EMB,0.20756067609185,0.0894309185117351,1.07723255981282,0.033,0.424209302325581
TFEC,-0.207999695362598,0.0887403189971422,1.07723255981282,0.029,0.424209302325581
GHRLOS,0.210137528333197,0.0854372077343186,1.07723255981282,0.026,0.424209302325581
TET2,0.227106577537322,0.0625375526011943,1.02187264522163,0.029,0.424209302325581
RILPL2,-0.20311322000123,0.0966677381464837,1.07723255981282,0.0295,0.424209302325581
SNX29,0.202826903085525,0.0971488618328211,1.07723255981282,0.035,0.431666666666667
HS6ST1,-0.220826693186189,0.070352519638813,1.06321483904854,0.0365,0.441122222222222
CORO1A,-0.194905468417683,0.11121623814566,1.0848638502754,0.037,0.441122222222222
CREG1,-0.208744119343432,0.0875789057412316,1.07723255981282,0.037,0.441122222222222
RASAL2,-0.209622157884927,0.0862244699194748,1.07723255981282,0.04,0.454382653061224
CDC42SE1,0.22147567819512,0.0695102988079027,1.06321483904854,0.0415,0.454382653061224
SGPP1,-0.201528933067662,0.0993534557453387,1.07723255981282,0.04,0.454382653061224
TPM3P9,-0.19921930994764,0.103372560143597,1.07723255981282,0.041,0.454382653061224
EEPD1,0.197367793892747,0.106684756242871,1.07993154196793,0.0395,0.454382653061224
HENMT1,-0.202120654693452,0.0983436316549262,1.07723255981282,0.0415,0.454382653061224
PTPRE,0.1891600423092,0.122366010831047,1.10726646958827,0.041,0.454382653061224
DKC1,0.175798586242959,0.151575042956353,1.14207739665275,0.0415,0.454382653061224
HIVEP3,0.211836342033047,0.082882293827903,1.07723255981282,0.042,0.455212121212121
SP100,0.209507631118645,0.0864001921358864,1.07723255981282,0.0425,0.456025
ZBTB1,0.178356350689925,0.145615904728576,1.13156659011904,0.0445,0.46878640776699
UTP14A,0.206319969457128,0.0914054895043728,1.07723255981282,0.045,0.46878640776699
LPAR5,0.201128089385675,0.100042110085837,1.07723255981282,0.045,0.46878640776699
ITPR2,0.193702937371721,0.113482550205086,1.09626252688182,0.0485,0.468968531468531
ARHGAP24,0.196260701818687,0.108704149409616,1.08208798215466,0.0625,0.468968531468531
ARHGAP22,0.192061387055012,0.116633412622577,1.10726646958827,0.059,0.468968531468531
KCNQ3,-0.205079262822406,0.09341413836163,1.07723255981282,0.052,0.468968531468531
ST6GALNAC3,0.197959515518538,0.105617403724771,1.07930927806361,0.046,0.468968531468531
PRPF38B,0.189923554084413,0.120836987161219,1.10726646958827,0.0615,0.468968531468531
ABR,-0.16134912589704,0.188683749698323,1.16702325737124,0.061,0.468968531468531
PKN2,0.188434706122747,0.123832223998688,1.10726646958827,0.0515,0.468968531468531
BHLHE41,0.185094342106186,0.130757950284529,1.11405134509112,0.062,0.468968531468531
SLC25A37,0.16360148563392,0.182504833194559,1.16702325737124,0.0525,0.468968531468531
IL6ST,0.182173909565994,0.13705011887421,1.11405134509112,0.0485,0.468968531468531
XAF1,0.189293656869862,0.12209737069322,1.10726646958827,0.0555,0.468968531468531
SMAD3,-0.193206654717832,0.114428148192697,1.09626252688182,0.0505,0.468968531468531
RAP2B,-0.185609712554456,0.129670670218159,1.11405134509112,0.0465,0.468968531468531
ZNF3,0.190400748943922,0.119888792029177,1.10726646958827,0.0545,0.468968531468531
NAA15,0.210843776725269,0.0843675999206911,1.07723255981282,0.0475,0.468968531468531
MYBPC3,0.175455005944113,0.152389151675659,1.14207739665275,0.061,0.468968531468531
RAPGEF2,-0.186315960946528,0.128191850484915,1.11405134509112,0.0535,0.468968531468531
KDM7A,0.182822894574926,0.135632512020646,1.11405134509112,0.059,0.468968531468531
CARS2,0.211969956593709,0.0826839397829178,1.07723255981282,0.052,0.468968531468531
GM2A,0.170511267199604,0.164465772996281,1.16404778324336,0.0575,0.468968531468531
ESCO1,0.188835549804734,0.123020301248604,1.10726646958827,0.055,0.468968531468531
MR1,-0.177707365680994,0.147111062029781,1.13156659011904,0.0545,0.468968531468531
SOAT1,0.168125292902062,0.170540055591311,1.16702325737124,0.0625,0.468968531468531
PLCB2,-0.164632226530459,0.179726616614691,1.16702325737124,0.057,0.468968531468531
EIF4E,-0.19920022215326,0.103406294185201,1.07723255981282,0.056,0.468968531468531
SPHK1,0.173985245776827,0.155908459073333,1.14207739665275,0.0595,0.468968531468531
CTTNBP2NL,0.210023001566915,0.0856116624126927,1.07723255981282,0.0625,0.468968531468531
PLAUR,0.20030731422732,0.101463810210178,1.07723255981282,0.0515,0.468968531468531
MTHFD1L,-0.179520706147126,0.142961952998039,1.13156659011904,0.051,0.468968531468531
CD274,0.168316170845865,0.17004815330369,1.16702325737124,0.0575,0.468968531468531
IRF5,0.195439926660332,0.110220261914466,1.0848638502754,0.0535,0.468968531468531
ATP13A3,0.188988252159776,0.122712068116582,1.10726646958827,0.0575,0.468968531468531
GABPB1,0.186048731825204,0.128749889976103,1.11405134509112,0.061,0.468968531468531
FAM149A,-0.186621365656614,0.12755634283866,1.11405134509112,0.047,0.468968531468531
MAP2K3,0.183548230761379,0.134061253463781,1.11405134509112,0.049,0.468968531468531
LINC00484,-0.144876359346804,0.238492574768625,1.27314692898873,0.0615,0.468968531468531
NCOA3,0.173317172973515,0.15752791677969,1.14207739665275,0.0555,0.468968531468531
ADAM9,0.216570115039372,0.0760811758608859,1.07723255981282,0.05,0.468968531468531
DUSP2,-0.170339477050181,0.164897728847148,1.16404778324336,0.0535,0.468968531468531
TMED5,0.161196423541997,0.189108048992207,1.16702325737124,0.063,0.4694375
ARRDC3,0.1669227618561,0.173663011129619,1.16702325737124,0.0635,0.4699
ZNF143,0.178738106577532,0.144741726782562,1.13156659011904,0.0645,0.474030821917808
BCAS2,-0.159726663374711,0.1932271104343,1.16702325737124,0.066,0.475696666666667
MPP1,0.163124290774412,0.183801527390762,1.16702325737124,0.0665,0.475696666666667
GYPC,0.205041087233645,0.0934764872090782,1.07723255981282,0.0665,0.475696666666667
DNAJC2,-0.159058590571399,0.195120545814831,1.16702325737124,0.066,0.475696666666667
SPTLC2,0.179005335698857,0.144132143850158,1.13156659011904,0.0675,0.479652317880795
RASSF5,0.170931198675972,0.163413387255243,1.16404778324336,0.0685,0.483555921052632
EPB41L2,0.171465656918622,0.162081171342875,1.16404778324336,0.0705,0.494421568627451
BATF3,-0.166216513464027,0.175516476796422,1.16702325737124,0.0715,0.498178571428571
ATP6V0E1,0.157436128049069,0.199774149160681,1.17778935191984,0.0735,0.508809677419355
DENND3,-0.159497609842146,0.193874796919851,1.16702325737124,0.0805,0.514408823529412
PABPC1,0.145506256561355,0.236435547696971,1.27314692898873,0.076,0.514408823529412
CHD9,0.17747831214843,0.147641493584964,1.13156659011904,0.0795,0.514408823529412
HLA-DPA1,0.182288436332276,0.136799144886853,1.11405134509112,0.0785,0.514408823529412
ETS2,-0.165510265071955,0.177384318573442,1.16702325737124,0.079,0.514408823529412
GNL2,0.162437130176719,0.185680459536813,1.16702325737124,0.078,0.514408823529412
RRM2B,0.132297502850158,0.282167580313932,1.33529610085388,0.0795,0.514408823529412
AMZ2P1,-0.151232594875458,0.218296641102985,1.22281431393817,0.076,0.514408823529412
NUP54,0.173851631216164,0.156231359137241,1.14207739665275,0.0815,0.514408823529412
ELL2,0.183834547677084,0.133444820477193,1.11405134509112,0.0805,0.514408823529412
TNFAIP8L3,-0.162876149447467,0.184478437018257,1.16702325737124,0.08,0.514408823529412
PLD4,0.173527138711699,0.157017608126201,1.14207739665275,0.0815,0.514408823529412
DOCK11,0.174634230785758,0.154347122352978,1.14207739665275,0.081,0.514408823529412
SPATA13,0.174863284318323,0.153798843001719,1.14207739665275,0.079,0.514408823529412
WDR1,0.165739318604519,0.176776954033746,1.16702325737124,0.081,0.514408823529412
SERPINB9,0.135027057446547,0.272267712345275,1.33529610085388,0.0825,0.514665697674418
ARID3B,0.148922971755436,0.225491388119804,1.23445030332933,0.0825,0.514665697674418
GGA3,-0.150717224427189,0.219887936792358,1.22281431393817,0.0835,0.517893063583815
TGFBR1,0.161654530607125,0.187837209843986,1.16702325737124,0.0855,0.52725
SNX9,0.180226954539199,0.141369946672782,1.13156659011904,0.086,0.527302857142857
THEMIS2,0.138615562790051,0.259609956247705,1.33529610085388,0.0875,0.533451704545455
SAT1,0.160356560589262,0.191453983251579,1.16702325737124,0.088,0.533468926553672
SIPA1L2,0.163983241521527,0.181472259295363,1.16702325737124,0.0905,0.545542134831461
INPP5D,0.18249840207046,0.136339925976232,1.11405134509112,0.0915,0.54835635359116
SRGAP2,0.152797794014646,0.213513437357023,1.22281431393817,0.0925,0.54835635359116
ARHGAP9,0.14520085185127,0.237431358158105,1.27314692898873,0.092,0.54835635359116
SLC9A9,0.167151815388664,0.17306496670238,1.16702325737124,0.095,0.5539
RASGEF1B,0.112274406545178,0.362000266583333,1.39721685627308,0.0955,0.5539
PLVAP,-0.177936419213558,0.146582055438402,1.13156659011904,0.0945,0.5539
MAPKAPK2,0.137832963220457,0.262335882118432,1.33529610085388,0.0945,0.5539
DCTD,-0.151557087379924,0.217298871973011,1.22281431393817,0.098,0.559329787234043
LINC01480,0.160509262944305,0.191025901248682,1.16702325737124,0.097,0.559329787234043
RTTN,0.144952710524325,0.238242582971241,1.27314692898873,0.0975,0.559329787234043
LPXN,0.159325819692723,0.19436158268903,1.16702325737124,0.0995,0.561913157894737
ARPC3,-0.130961357243534,0.287099540662803,1.33529610085388,0.099,0.561913157894737
SUSD6,0.158829537038834,0.195772773836741,1.16702325737124,0.1015,0.570206806282723
PLXDC2,0.129243455749303,0.293523684583947,1.33529610085388,0.1035,0.571724747474747
MAP4K4,0.163525134456399,0.182711857703154,1.16702325737124,0.1035,0.571724747474747
TREM2,0.146861489962359,0.232051466286693,1.26391483921635,0.1055,0.571724747474747
REL,0.150698136632808,0.219947029440883,1.22281431393817,0.104,0.571724747474747
GBP2,0.151156243697937,0.218531877023772,1.22281431393817,0.105,0.571724747474747
EML4,0.134817091708363,0.273020887915155,1.33529610085388,0.105,0.571724747474747
PLBD1,0.15025911736206,0.221309234192533,1.22404540354942,0.1035,0.571724747474747
AREL1,-0.153236813285394,0.212185179656112,1.22281431393817,0.1075,0.57963567839196
CD164,0.133690911839923,0.277084394966731,1.33529610085388,0.1095,0.5874675
TAL1,0.152549652687702,0.21426677962695,1.22281431393817,0.111,0.59255223880597
GNLY,0.163448783278877,0.182919052251947,1.16702325737124,0.1125,0.594642857142857
WDR91,0.155909104498642,0.204225863944643,1.19094756528588,0.112,0.594642857142857
FAM49B,0.149781922502552,0.222796579801881,1.22595246219189,0.114,0.596692682926829
FUT4,-0.157760620553535,0.19883715017013,1.17778935191984,0.114,0.596692682926829
SFMBT2,-0.132660170943384,0.280838650815131,1.33529610085388,0.1155,0.598702898550725
CD276,0.161711793990266,0.187678789000058,1.16702325737124,0.1155,0.598702898550725
CD74,0.139531776920308,0.256443059158365,1.33529610085388,0.119,0.599469483568075
HLA-DMA,0.119890436502935,0.330140507244002,1.36772495858229,0.119,0.599469483568075
LYN,-0.130255108851461,0.28972926297835,1.33529610085388,0.119,0.599469483568075
NRROS,0.163296080923835,0.183333951693276,1.16702325737124,0.1165,0.599469483568075
VMP1,0.139799006041632,0.255524339607977,1.33529610085388,0.118,0.599469483568075
NFAM1,0.128079100292102,0.297930990208356,1.33529610085388,0.119,0.599469483568075
SORL1,0.129262543543683,0.29345179160794,1.33529610085388,0.1235,0.606583333333333
FCHSD2,-0.125941267321503,0.306134986775447,1.33529610085388,0.123,0.606583333333333
CD14,0.137241241594666,0.264409727146849,1.33529610085388,0.1255,0.606583333333333
METAP1,-0.127162886161845,0.301429245715525,1.33529610085388,0.1245,0.606583333333333
SLA,-0.124051575677849,0.313507387924671,1.34477345886718,0.1225,0.606583333333333
GLIPR1,-0.135962359371184,0.268929548194615,1.33529610085388,0.1255,0.606583333333333
TMC8,0.139169108827081,0.257693473725716,1.33529610085388,0.121,0.606583333333333
SPN,0.13632502746441,0.267642576303713,1.33529610085388,0.1235,0.606583333333333
ZNF655,0.133709999634303,0.277015188318852,1.33529610085388,0.1255,0.606583333333333
ATF6,-0.129033490011119,0.294315269287474,1.33529610085388,0.1275,0.613486547085202
ISG20L2,0.137737524248555,0.262669628630302,1.33529610085388,0.129,0.617933035714286
BCL2A1,-0.118974222372678,0.333876470023111,1.3708597648318,0.1305,0.619586283185841
SOCS6,0.160738316476869,0.190385069451092,1.16702325737124,0.13,0.619586283185841
SYNDIG1,0.130655952533448,0.288234779712299,1.33529610085388,0.1315,0.621210526315789
CAP1,-0.125483160256375,0.307911838913819,1.33671315221541,0.132,0.621210526315789
DOCK10,0.127907310142679,0.29858488605448,1.33529610085388,0.133,0.623183406113537
RASGEF1C,-0.108113267370263,0.380175899350821,1.41480452967168,0.147,0.62696862745098
ST8SIA4,0.115939263066204,0.346441211764515,1.3708597648318,0.1425,0.62696862745098
ACSL1,0.138233806902444,0.260937272682492,1.33529610085388,0.139,0.62696862745098
AKR1A1,0.115328453646033,0.349005070413234,1.3708597648318,0.145,0.62696862745098
DR1,-0.122581815510563,0.319319738369181,1.34477345886718,0.145,0.62696862745098
SLC26A2,0.119546856204088,0.331538382748931,1.36823340265232,0.1395,0.62696862745098
GTPBP4,-0.139894445013534,0.255196767823994,1.33529610085388,0.1385,0.62696862745098
GRB2,-0.126151233059687,0.305322820050807,1.33529610085388,0.141,0.62696862745098
ACTB,-0.106147224549088,0.388950698930294,1.41492631103143,0.1455,0.62696862745098
PRR13,-0.132240239467017,0.282377791531077,1.33529610085388,0.14,0.62696862745098
OLR1,0.136382290847551,0.26743974895824,1.33529610085388,0.1475,0.62696862745098
IL10RA,0.132870136681568,0.280071171471248,1.33529610085388,0.1425,0.62696862745098
PTGER4,-0.10517374703569,0.393339716284933,1.42105560799237,0.149,0.62696862745098
NABP1,-0.118115271625563,0.337403031423488,1.3708597648318,0.1425,0.62696862745098
KCTD12,-0.106929824118682,0.385443484889261,1.41492631103143,0.147,0.62696862745098
PLAU,0.116072877626866,0.345881933823508,1.3708597648318,0.149,0.62696862745098
MTHFD2,0.130045143113277,0.290514118358911,1.33529610085388,0.138,0.62696862745098
TM6SF1,-0.126456637769773,0.304143981951489,1.33529610085388,0.1405,0.62696862745098
ELF1,0.151996106650672,0.215954056351907,1.22281431393817,0.145,0.62696862745098
RIN3,-0.125979442910264,0.305987216126337,1.33529610085388,0.137,0.62696862745098
PLEKHO1,0.127926397937059,0.298512184762299,1.33529610085388,0.1485,0.62696862745098
