gene_symbol,Spearman_rho,p,p_fdr,p_spin,p_spin_fdr
NCAM2,-0.189579973785567,0.121523230162025,0.572651364500976,0.04,0.223863636363636
PRKAR2A,0.231057750974053,0.0579909406529449,0.51052895348932,0.0405,0.224115168539326
MTUS1,0.217982611823518,0.0741403617399658,0.534210769345344,0.0405,0.224115168539326
MPHOSPH8,0.189599061579947,0.12148502759938,0.572651364500976,0.041,0.225614525139665
HSP90AB1,-0.21366877029356,0.0801946447140466,0.542345390594478,0.042,0.229833333333333
NRXN1,-0.222334628942236,0.0684080530959403,0.526421346089853,0.0425,0.230013736263736
TRPC3,0.183223738256913,0.134762476021312,0.599973714754217,0.0425,0.230013736263736
SOX2-OT,0.209259489791701,0.0867818929776109,0.560589979963578,0.043,0.231448087431694
NPAS2,-0.206396320634649,0.0912829970978407,0.563843538984211,0.0435,0.231608108108108
PPM1K,-0.194256483408751,0.112434951913857,0.572651364500976,0.0435,0.231608108108108
CNR1,-0.184445357097255,0.132136928995519,0.599792050970443,0.044,0.231764705882353
KCNQ3,-0.205079262822406,0.09341413836163,0.563843538984211,0.044,0.231764705882353
KCNIP4,-0.203933995159585,0.0952988332037359,0.563843538984211,0.0445,0.231917989417989
CDK14,0.188511057300268,0.12367725785793,0.572651364500976,0.0445,0.231917989417989
PEBP1,-0.206949866671679,0.09039877889202,0.563843538984211,0.045,0.232068062827225
CLIP4,0.189446359224905,0.121790905164804,0.572651364500976,0.045,0.232068062827225
NR2F2,-0.197444145070268,0.106546565866209,0.572651364500976,0.0455,0.233424479166667
DGKD,0.204449365607854,0.0944470712967098,0.563843538984211,0.046,0.233556701030928
ACSL6,0.15358039358424,0.211149750116811,0.674731432015095,0.046,0.233556701030928
GPR155,-0.198245832434243,0.105103923309763,0.571974389282413,0.047,0.236198979591837
DCLK1,0.18083776395937,0.140003842558201,0.602199934147719,0.047,0.236198979591837
RGS12,-0.151633438557445,0.217064569256926,0.680919110567107,0.048,0.2364
SLC24A3,-0.195478102249093,0.110149385058709,0.572651364500976,0.048,0.2364
ARID5B,0.201662547628324,0.0991247273547947,0.563843538984211,0.048,0.2364
KCNC1,0.177115644055203,0.148484262372814,0.619733044225517,0.0475,0.2364
SERINC1,-0.184922551956763,0.131121908102388,0.597940182781725,0.049,0.236593137254902
GABBR1,-0.179272564820182,0.143524485868614,0.611998348833699,0.0485,0.236593137254902
SCN1A,0.174939635495844,0.153616405056738,0.630194271477996,0.049,0.236593137254902
CAP2,-0.200173699666657,0.101696730183524,0.563843538984211,0.049,0.236593137254902
NMNAT2,-0.18864467186093,0.12340642303815,0.572651364500976,0.0495,0.236957547169811
CLTC,-0.170148599106378,0.165378657911924,0.640677287304603,0.0505,0.236957547169811
ZYG11B,-0.205823686803239,0.0922048395521045,0.563843538984211,0.0505,0.236957547169811
TMEM108,-0.173374436356656,0.15738862008486,0.630194271477996,0.0505,0.236957547169811
NKAIN3,-0.17581767403734,0.151529909779432,0.626368060386271,0.05,0.236957547169811
ANK1,0.170148599106378,0.165378657911924,0.640677287304603,0.051,0.236957547169811
NRG1,0.177172907438344,0.148350955507588,0.619733044225517,0.051,0.236957547169811
KCNAB3,0.166674620529155,0.174312593532099,0.640693339529183,0.051,0.236957547169811
USP22,-0.20588095018638,0.092112327846287,0.563843538984211,0.0515,0.238157276995305
NETO2,-0.183700933116421,0.133732221980319,0.599973714754217,0.052,0.238232558139535
PCDH11X,0.190916119392191,0.118871147289593,0.572651364500976,0.052,0.238232558139535
HSP90B1,-0.156729879656997,0.201824382314914,0.669534684304973,0.0525,0.239409722222222
L3MBTL4,-0.198322183611764,0.104967322678002,0.571974389282413,0.0565,0.242004310344828
PLCB4,0.17251548560954,0.159487664219409,0.633448988935959,0.055,0.242004310344828
LINC00461,-0.185247044461229,0.130435075424763,0.597574647876239,0.0535,0.242004310344828
SUSD4,-0.181620363528964,0.138268054060109,0.599973714754217,0.056,0.242004310344828
SYN2,-0.194829117240161,0.111359085222238,0.572651364500976,0.0555,0.242004310344828
PTPRE,0.1891600423092,0.122366010831047,0.572651364500976,0.056,0.242004310344828
CDH10,-0.175626796093536,0.151981691809461,0.626368060386271,0.0545,0.242004310344828
TMEM59L,-0.165128509184348,0.178399964769995,0.646043990067812,0.057,0.242004310344828
PKN2,0.188434706122747,0.123832223998688,0.572651364500976,0.055,0.242004310344828
CACNA2D1,-0.182803806780545,0.13567404778115,0.599973714754217,0.057,0.242004310344828
COG5,-0.178394526278686,0.145528309625206,0.615216244552908,0.054,0.242004310344828
CPLX1,0.160986457803813,0.189692582045299,0.65096097449231,0.054,0.242004310344828
TPST1,-0.169957721162574,0.165860617525557,0.640677287304603,0.0565,0.242004310344828
CACNB4,0.196642457706294,0.108004496293275,0.572651364500976,0.057,0.242004310344828
NTRK2,-0.182212085154755,0.136966422350112,0.599973714754217,0.057,0.242004310344828
GARNL3,0.176256693308088,0.150494605084512,0.625473358684573,0.0545,0.242004310344828
ZNF536,0.195898033725461,0.109372059767129,0.572651364500976,0.058,0.242076271186441
ACTG1,-0.191374226457319,0.117972139979141,0.572651364500976,0.058,0.242076271186441
NIPAL3,0.177936419213558,0.146582055438402,0.617022754730027,0.058,0.242076271186441
ARHGAP20,-0.165968372137083,0.176171104960164,0.640693339529183,0.058,0.242076271186441
ANKH,0.171656534862425,0.161607326137391,0.636732864981319,0.059,0.245210970464135
GRIA3,-0.189427271430524,0.121829181188918,0.572651364500976,0.0595,0.24625
APBA1,-0.187365789637447,0.126017326335461,0.580033020749668,0.06,0.247280334728033
SYT1,-0.190190783205738,0.120305294046105,0.572651364500976,0.061,0.249315352697095
NAV2,0.157054372161463,0.200880529850637,0.669534684304973,0.061,0.249315352697095
ATP1B1,0.163238817540694,0.183489714486217,0.65096097449231,0.062,0.252355371900826
FRAS1,-0.167972590547019,0.170934326737967,0.640693339529183,0.064,0.254193548387097
SCLT1,0.181677626912105,0.138141684182647,0.599973714754217,0.064,0.254193548387097
GPC6,-0.183510055172618,0.134143606837221,0.599973714754217,0.064,0.254193548387097
CALM3,-0.159383083075864,0.194199223493758,0.659607707383971,0.0635,0.254193548387097
FARP1,-0.166502830379732,0.174763341732379,0.640693339529183,0.064,0.254193548387097
INPP4A,-0.1913933142517,0.1179347947564,0.572651364500976,0.0635,0.254193548387097
SHANK2,-0.153427691229197,0.211609499424902,0.674731432015095,0.0655,0.25807
NALCN,0.192901250007747,0.115013058895476,0.572651364500976,0.0655,0.25807
UNC5C,0.191698718961785,0.117338502870104,0.572651364500976,0.0665,0.260966135458167
SYP,-0.16747630789313,0.172220314074638,0.640693339529183,0.067,0.261884920634921
FAM189A1,0.191068821747234,0.118570897055942,0.572651364500976,0.068,0.264743083003953
CELF4,-0.167762624808835,0.171477538072108,0.640693339529183,0.0685,0.265639763779528
GNAS,0.157646093787253,0.199167496618091,0.669534684304973,0.0695,0.266371595330739
PLPPR4,-0.155603699788556,0.205124602780186,0.67423159955661,0.0695,0.266371595330739
KCNMB4,-0.145983451420864,0.234885377101902,0.715021372211904,0.0695,0.266371595330739
INPP5F,0.169117858209839,0.167993507505873,0.640693339529183,0.0705,0.268980769230769
MICU1,0.17417612372063,0.15544803190349,0.630194271477996,0.071,0.268980769230769
ABR,-0.16134912589704,0.188683749698323,0.65096097449231,0.071,0.268980769230769
CORO6,0.166827322884198,0.173912641063419,0.640693339529183,0.0715,0.269837164750958
TUBB2A,-0.156061806853685,0.20377754570932,0.673560008468726,0.0725,0.271530418250951
OSBPL3,0.156729879656997,0.201824382314914,0.669534684304973,0.0725,0.271530418250951
PRKCB,0.149361991026184,0.224111214318279,0.690948840934263,0.073,0.272367424242424
NAP1L3,-0.172668187964583,0.159112996595474,0.633448988935959,0.074,0.272797397769517
RERG,0.173393524151036,0.157342208125969,0.630194271477996,0.0745,0.272797397769517
TNIK,-0.155069241545907,0.206704148570828,0.674731432015095,0.0745,0.272797397769517
TOX,-0.191336050868559,0.118046857617303,0.572651364500976,0.0745,0.272797397769517
AFF3,0.18249840207046,0.136339925976232,0.599973714754217,0.0735,0.272797397769517
MACROD2,-0.164460436381036,0.180187507228984,0.650127086522158,0.0755,0.275435185185185
AIG1,0.161788145167788,0.187467711128731,0.65096097449231,0.076,0.276236162361624
RPS6KA2,0.171771061628707,0.161323509979261,0.636732864981319,0.077,0.27860401459854
RTF1,-0.180895027342511,0.139876280868824,0.602199934147719,0.0775,0.27860401459854
EPB41L3,0.161788145167788,0.187467711128731,0.65096097449231,0.0775,0.27860401459854
RNF175,-0.162780710475565,0.184739266336008,0.65096097449231,0.078,0.279381818181818
AFAP1,-0.163811451372104,0.18193639210909,0.650223535897583,0.0795,0.283722826086957
KCNQ1OT1,0.165930196548322,0.176271974631887,0.640693339529183,0.08,0.284476534296029
GRM5,-0.173412611945417,0.157295806301724,0.630194271477996,0.0805,0.285224820143885
ZNF385D,0.151786140912488,0.216596496660403,0.680919110567107,0.082,0.287437722419929
SH3KBP1,-0.167819888191976,0.171329264469805,0.640693339529183,0.082,0.287437722419929
RBFOX1,0.161062808981335,0.189479874261314,0.65096097449231,0.0815,0.287437722419929
SEMA6D,0.161559091635224,0.188101458823309,0.65096097449231,0.0835,0.287578671328671
ALK,-0.179329828203323,0.143394523593353,0.611998348833699,0.083,0.287578671328671
DOCK3,-0.168430697612147,0.169753511110391,0.640693339529183,0.0825,0.287578671328671
SAT1,0.160356560589262,0.191453983251579,0.652533472328047,0.0835,0.287578671328671
PTPRJ,-0.178795369960673,0.144610939667581,0.613973170571413,0.083,0.287578671328671
GRIK1,-0.170473091610844,0.164561691152449,0.640677287304603,0.084,0.288292682926829
FAM49A,-0.17137021794672,0.162318477775205,0.63698685501425,0.0855,0.292421875
WIF1,-0.193473883839157,0.113918230026375,0.572651364500976,0.0865,0.293801724137931
CACNA1B,-0.163716012400202,0.182194615134754,0.650223535897583,0.0865,0.293801724137931
DAPK1,-0.183204650462533,0.134803810501168,0.599973714754217,0.088,0.29786941580756
KCNMA1,-0.139856269424773,0.255327762290699,0.74474041688469,0.0885,0.29853595890411
FAM135B,0.127850046759538,0.298803059229591,0.794464293944374,0.0895,0.300878839590444
CRH,-0.160757404271249,0.190331736704351,0.65096097449231,0.0905,0.302177966101695
ZNF483,-0.191355138662939,0.1180094942657,0.572651364500976,0.0905,0.302177966101695
CACNA2D3,0.166865498472959,0.173812757681418,0.640693339529183,0.0915,0.304093959731544
SEZ6,-0.13964630368659,0.256049048145165,0.74474041688469,0.092,0.304093959731544
SLC9A9,0.167151815388664,0.17306496670238,0.640693339529183,0.092,0.304093959731544
CALN1,0.161024633392574,0.189586206675457,0.65096097449231,0.0925,0.304724080267558
ATP6V0A1,-0.153771271528044,0.21057605650578,0.674731432015095,0.093,0.30535
ENOX1,-0.134244457876953,0.275082074137845,0.771953968734408,0.094,0.30658940397351
KCNC2,-0.136153237314987,0.268251678050904,0.765401109474961,0.094,0.30658940397351
RORA,0.138959143088897,0.258419283492391,0.745991065451098,0.0945,0.30720297029703
KIF21A,0.155527348611035,0.205349725753282,0.67423159955661,0.0955,0.309432565789474
CADPS,0.161616355018365,0.187942877295604,0.65096097449231,0.097,0.312238562091503
SLC8A1,0.134397160231995,0.274531412460674,0.771953968734408,0.097,0.312238562091503
SHISA6,0.173813455627404,0.156323707271801,0.630194271477996,0.1,0.313694267515924
ANO4,0.129606123842529,0.292159692070972,0.794464293944374,0.0985,0.313694267515924
DSCAM,0.15188157988439,0.216304311943237,0.680919110567107,0.0995,0.313694267515924
RNF157,0.130560513561546,0.288590147556908,0.792482187029238,0.0985,0.313694267515924
HTR1E,-0.138940055294517,0.25848533478546,0.745991065451098,0.1,0.313694267515924
FAM110B,-0.149858273680073,0.222558135949968,0.690948840934263,0.0995,0.313694267515924
YWHAB,-0.153675832556142,0.210862765428293,0.674731432015095,0.098,0.313694267515924
MAGED1,-0.130675040327828,0.288163740753436,0.792482187029238,0.099,0.313694267515924
SMARCA2,-0.166063811108984,0.175919114744538,0.640693339529183,0.1005,0.314261904761905
TMTC2,0.157397952460309,0.199884591140766,0.669534684304973,0.101,0.314825949367089
NTRK3,-0.153408603434817,0.21166701775905,0.674731432015095,0.102,0.316940063091483
ASIC2,-0.144494603459197,0.239745246942824,0.719966671459396,0.104,0.317692901234568
